Session,Run,Model,Frontend,Framework,Backend,Platform,Target,Cycles,MIPS,Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Features,Config,Postprocesses,Comment
521,0,aww,tflite,tvm,tvmrt,mlif,spike,32149845,333.4954654299578,158303,1053036,78887,79400,16,2756,1050280,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmrt.print_outputs': False, 'tvmrt.opt_level': 3, 'tvmrt.target_device': None, 'tvmrt.target_mcpu': None, 'tvmrt.target_march': None, 'tvmrt.target_model': None, 'tvmrt.target_mtriple': None, 'tvmrt.target_mabi': None, 'tvmrt.target_mattr': None, 'tvmrt.extra_target': None, 'tvmrt.extra_target_mcpu': None, 'tvmrt.desired_layout': None, 'tvmrt.disabled_passes': [], 'tvmrt.extra_pass_config': {}, 'tvmrt.use_tuning_results': False, 'tvmrt.tvmc_extra_args': [], 'tvmrt.tvmc_custom_script': None, 'tvmrt.tophub_url': None, 'tvmrt.num_threads': 8, 'tvmrt.debug_arena': False, 'tvmrt.arena_size': 1048576, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,1,aww,tflite,tvm,tvmaot,mlif,spike,30865693,350.08991460763514,127022,172628,63376,63630,16,2640,169988,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmaot.print_outputs': False, 'tvmaot.opt_level': 3, 'tvmaot.target_device': None, 'tvmaot.target_mcpu': None, 'tvmaot.target_march': None, 'tvmaot.target_model': None, 'tvmaot.target_mtriple': None, 'tvmaot.target_mabi': None, 'tvmaot.target_mattr': None, 'tvmaot.extra_target': None, 'tvmaot.extra_target_mcpu': None, 'tvmaot.desired_layout': None, 'tvmaot.disabled_passes': [], 'tvmaot.extra_pass_config': {}, 'tvmaot.use_tuning_results': False, 'tvmaot.tvmc_extra_args': [], 'tvmaot.tvmc_custom_script': None, 'tvmaot.tophub_url': None, 'tvmaot.num_threads': 8, 'tvmaot.debug_arena': False, 'tvmaot.arena_size': None, 'tvmaot.unpacked_api': False, 'tvmaot.alignment_bytes': 4, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,2,vww,tflite,tvm,tvmrt,mlif,spike,88674031,324.8734469738591,631001,4225996,525431,105554,16,2840,4223156,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmrt.print_outputs': False, 'tvmrt.opt_level': 3, 'tvmrt.target_device': None, 'tvmrt.target_mcpu': None, 'tvmrt.target_march': None, 'tvmrt.target_model': None, 'tvmrt.target_mtriple': None, 'tvmrt.target_mabi': None, 'tvmrt.target_mattr': None, 'tvmrt.extra_target': None, 'tvmrt.extra_target_mcpu': None, 'tvmrt.desired_layout': None, 'tvmrt.disabled_passes': [], 'tvmrt.extra_pass_config': {}, 'tvmrt.use_tuning_results': False, 'tvmrt.tvmc_extra_args': [], 'tvmrt.tvmc_custom_script': None, 'tvmrt.tophub_url': None, 'tvmrt.num_threads': 8, 'tvmrt.debug_arena': False, 'tvmrt.arena_size': 4194304, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,3,vww,tflite,tvm,tvmaot,mlif,spike,84680079,393.86885166404693,588828,426732,495328,93484,16,2652,424080,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmaot.print_outputs': False, 'tvmaot.opt_level': 3, 'tvmaot.target_device': None, 'tvmaot.target_mcpu': None, 'tvmaot.target_march': None, 'tvmaot.target_model': None, 'tvmaot.target_mtriple': None, 'tvmaot.target_mabi': None, 'tvmaot.target_mattr': None, 'tvmaot.extra_target': None, 'tvmaot.extra_target_mcpu': None, 'tvmaot.desired_layout': None, 'tvmaot.disabled_passes': [], 'tvmaot.extra_pass_config': {}, 'tvmaot.use_tuning_results': False, 'tvmaot.tvmc_extra_args': [], 'tvmaot.tvmc_custom_script': None, 'tvmaot.tophub_url': None, 'tvmaot.num_threads': 8, 'tvmaot.debug_arena': False, 'tvmaot.arena_size': None, 'tvmaot.unpacked_api': False, 'tvmaot.alignment_bytes': 4, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,4,resnet,tflite,tvm,tvmrt,mlif,spike,84040644,364.73809068657783,262137,1055616,183479,78642,16,2756,1052860,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmrt.print_outputs': False, 'tvmrt.opt_level': 3, 'tvmrt.target_device': None, 'tvmrt.target_mcpu': None, 'tvmrt.target_march': None, 'tvmrt.target_model': None, 'tvmrt.target_mtriple': None, 'tvmrt.target_mabi': None, 'tvmrt.target_mattr': None, 'tvmrt.extra_target': None, 'tvmrt.extra_target_mcpu': None, 'tvmrt.desired_layout': None, 'tvmrt.disabled_passes': [], 'tvmrt.extra_pass_config': {}, 'tvmrt.use_tuning_results': False, 'tvmrt.tvmc_extra_args': [], 'tvmrt.tvmc_custom_script': None, 'tvmrt.tophub_url': None, 'tvmrt.num_threads': 8, 'tvmrt.debug_arena': False, 'tvmrt.arena_size': 1048576, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,5,resnet,tflite,tvm,tvmaot,mlif,spike,82655720,379.71583681053926,230518,124968,167336,63166,16,2640,122328,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmaot.print_outputs': False, 'tvmaot.opt_level': 3, 'tvmaot.target_device': None, 'tvmaot.target_mcpu': None, 'tvmaot.target_march': None, 'tvmaot.target_model': None, 'tvmaot.target_mtriple': None, 'tvmaot.target_mabi': None, 'tvmaot.target_mattr': None, 'tvmaot.extra_target': None, 'tvmaot.extra_target_mcpu': None, 'tvmaot.desired_layout': None, 'tvmaot.disabled_passes': [], 'tvmaot.extra_pass_config': {}, 'tvmaot.use_tuning_results': False, 'tvmaot.tvmc_extra_args': [], 'tvmaot.tvmc_custom_script': None, 'tvmaot.tophub_url': None, 'tvmaot.num_threads': 8, 'tvmaot.debug_arena': False, 'tvmaot.arena_size': None, 'tvmaot.unpacked_api': False, 'tvmaot.alignment_bytes': 4, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,6,toycar,tflite,tvm,tvmrt,mlif,spike,3050563,93.58808473881624,629175,1053700,554967,74192,16,2640,1051060,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmrt.print_outputs': False, 'tvmrt.opt_level': 3, 'tvmrt.target_device': None, 'tvmrt.target_mcpu': None, 'tvmrt.target_march': None, 'tvmrt.target_model': None, 'tvmrt.target_mtriple': None, 'tvmrt.target_mabi': None, 'tvmrt.target_mattr': None, 'tvmrt.extra_target': None, 'tvmrt.extra_target_mcpu': None, 'tvmrt.desired_layout': None, 'tvmrt.disabled_passes': [], 'tvmrt.extra_pass_config': {}, 'tvmrt.use_tuning_results': False, 'tvmrt.tvmc_extra_args': [], 'tvmrt.tvmc_custom_script': None, 'tvmrt.tophub_url': None, 'tvmrt.num_threads': 8, 'tvmrt.debug_arena': False, 'tvmrt.arena_size': 1048576, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
521,7,toycar,tflite,tvm,tvmaot,mlif,spike,1634845,100.47823871519842,597994,5908,538208,59770,16,2532,3376,[],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tvm.use_tlcpack': None, 'tvmaot.print_outputs': False, 'tvmaot.opt_level': 3, 'tvmaot.target_device': None, 'tvmaot.target_mcpu': None, 'tvmaot.target_march': None, 'tvmaot.target_model': None, 'tvmaot.target_mtriple': None, 'tvmaot.target_mabi': None, 'tvmaot.target_mattr': None, 'tvmaot.extra_target': None, 'tvmaot.extra_target_mcpu': None, 'tvmaot.desired_layout': None, 'tvmaot.disabled_passes': [], 'tvmaot.extra_pass_config': {}, 'tvmaot.use_tuning_results': False, 'tvmaot.tvmc_extra_args': [], 'tvmaot.tvmc_custom_script': None, 'tvmaot.tophub_url': None, 'tvmaot.num_threads': 8, 'tvmaot.debug_arena': False, 'tvmaot.arena_size': None, 'tvmaot.unpacked_api': False, 'tvmaot.alignment_bytes': 4, 'tvm.extra_incs': [], 'tvm.extra_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.toolchain': 'gcc', 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False}",[],-
