Session,Run,Model,Frontend,Framework,Backend,Platform,Target,Cycles,MIPS,Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Features,Config,Postprocesses,Comment
519,10,vww,tflite,tflm,tflmi,mlif,spike,11025396,27.886676748038628,445010,134544,337288,106518,1204,2828,131716,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 131072, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'DEPTHWISE_CONV_2D', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 256, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 256, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,11,vww,tflite,tflm,tflmi,mlif,spike,9003493,27.649057376073262,445010,134544,337288,106518,1204,2828,131716,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 131072, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'DEPTHWISE_CONV_2D', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 512, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 512, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,12,vww,tflite,tflm,tflmi,mlif,spike,8251395,27.296054879482487,445010,134544,337288,106518,1204,2828,131716,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 131072, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'DEPTHWISE_CONV_2D', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 1024, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 1024, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,13,vww,tflite,tflm,tflmi,mlif,spike,19318078,177.17625771938128,482602,134680,344420,133186,4996,2892,131788,"['pext', 'muriscvnn']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 131072, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'DEPTHWISE_CONV_2D', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_pext': True, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'pext.enabled': True, 'pext.spec': None, 'muriscvnn.enabled': True}",[],-
519,14,resnet,tflite,tflm,tflmi,mlif,spike,54836331,420.6964942458365,203926,68976,102496,100222,1208,2804,66172,['muriscvnn'],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True}",[],-
519,15,resnet,tflite,tflm,tflmi,mlif,spike,33255818,51.45330082045369,214178,68984,102480,110494,1204,2804,66180,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 64, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 64, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,16,resnet,tflite,tflm,tflmi,mlif,spike,18400919,42.08369085029734,214178,68984,102480,110494,1204,2804,66180,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 128, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 128, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,17,resnet,tflite,tflm,tflmi,mlif,spike,10895792,28.4730638078098,214178,68984,102480,110494,1204,2804,66180,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 256, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 256, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,18,resnet,tflite,tflm,tflmi,mlif,spike,7376832,21.655326656486416,214178,68984,102480,110494,1204,2804,66180,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 512, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 512, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,19,resnet,tflite,tflm,tflmi,mlif,spike,5772813,17.68456819905986,214178,68984,102480,110494,1204,2804,66180,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 1024, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 1024, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,20,resnet,tflite,tflm,tflmi,mlif,spike,26695857,135.1418213444211,250204,69120,109612,135596,4996,2868,66252,"['pext', 'muriscvnn']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 65536, 'tflmi.debug_arena': False, 'tflmi.ops': ['CONV_2D', 'ADD', 'AVERAGE_POOL_2D', 'RESHAPE', 'FULLY_CONNECTED', 'SOFTMAX'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_pext': True, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'pext.enabled': True, 'pext.spec': None, 'muriscvnn.enabled': True}",[],-
519,21,toycar,tflite,tflm,tflmi,mlif,spike,1894014,119.94127544058098,353154,19392,280864,71082,1208,2588,16804,['muriscvnn'],"{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 16384, 'tflmi.debug_arena': False, 'tflmi.ops': ['FULLY_CONNECTED'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.enable_vext': False, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.vlen': 0, 'spike.elen': 32, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True}",[],-
519,22,toycar,tflite,tflm,tflmi,mlif,spike,681490,29.320889491414153,354944,19396,280864,72876,1204,2588,16808,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 16384, 'tflmi.debug_arena': False, 'tflmi.ops': ['FULLY_CONNECTED'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 64, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 64, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,23,toycar,tflite,tflm,tflmi,mlif,spike,582802,27.275097183816474,354944,19396,280864,72876,1204,2588,16808,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 16384, 'tflmi.debug_arena': False, 'tflmi.ops': ['FULLY_CONNECTED'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 128, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 128, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
519,24,toycar,tflite,tflm,tflmi,mlif,spike,533458,24.88610732220356,354944,19396,280864,72876,1204,2588,16808,"['muriscvnn', 'vext']","{'tflite.use_inout_data': False, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflmi.arena_size': 16384, 'tflmi.debug_arena': False, 'tflmi.ops': ['FULLY_CONNECTED'], 'tflmi.custom_ops': [], 'tflmi.registrations': {}, 'tflmi.ops_resolver': 'mutable', 'tflmi.legacy': False, 'tflm.optimized_kernel': 'cmsis_nn', 'tflm.optimized_kernel_inc_dirs': [], 'tflm.optimized_kernel_libs': [], 'spike.enable_vext': True, 'spike.vlen': 256, 'spike.elen': 32, 'riscv_gcc.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': 'unknown', 'spike.print_outputs': False, 'spike.repeat': None, 'spike.xlen': 32, 'spike.extensions': ['i', 'm', 'a', 'c'], 'spike.timeout_sec': 0, 'spike.fpu': 'double', 'spike.arch': None, 'spike.abi': None, 'spike.vext_spec': 1.0, 'spike.embedded_vext': False, 'spike.enable_pext': False, 'spike.pext_spec': 0.92, 'spike.spikepk_extra_args': [], 'spike.end_to_end_cycles': False, 'mlif.num_threads': 8, 'mlif.optimize': '3', 'mlif.toolchain': 'gcc', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.ignore_data': True, 'mlif.fail_on_error': False, 'mlif.prebuild_lib_path': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.debug_symbols': False, 'mlif.verbose_makefile': False, 'muriscvnn.enabled': True, 'vext.vlen': 256, 'vext.enabled': True, 'vext.elen': 32, 'vext.spec': None, 'vext.embedded': None}",[],-
